player,nation_x,pos_x,squad_x,born_x,mp,starts,min,gls_x,ast_x,pk_x,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league_x,nation_y,pos_y,squad_y,born_y,90s_x,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_vs_dribbles,att_vs_dribbles,tkl_perc_vs_dribbles,past_vs_dribbles,press,succ,percent,def_3rd_pressures,mid_3rd_pressures,att_3rd_pressures,blocks,sh_blocks,shsv_blocks,pass_blocks,int,tkl_and_int,clr,err,league_y,nation_x,pos_x,squad_x,born_x,90s_y,cmp_total,att_total,cmp_perc_total,tot_dist_total,prg_dist_total,cmp_short,att_short,cmp_perc_short,cmp_medium,att_medium,cmp_perc_medium,cmp_long,att_long,cmp_perc_long,ast_y,ppa,crs_pa,prog,league ,nation_y,pos_y,squad_y,born_y,90s,gls_y,sh,sot,sot_perc,sh_per_90,sot_per_90,g_per_Sh,g_per_sot,dist,fk,pk_y,pk_att,league
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Napoli,1993.0,8.3,12.0,8.0,8.0,1.0,3.0,3.0,12.0,25.0,9.0,102.0,25.0,24.5,32.0,28.0,42.0,10.0,0.0,0.0,10.0,3.0,15.0,2.0,0.0,Italian,it ITA,FW,Napoli,1993,8.3,277.0,363.0,76.3,4239.0,986.0,170.0,190.0,89.5,74.0,91.0,81.3,26.0,61.0,42.6,2.0,13.0,2.0,24.0,Italy,it ITA,FW,Inter,1993.0,2.9,0.0,16.0,4.0,25.0,5.56,1.39,0.0,0.0,20.2,2.0,0.0,0.0,Italian
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Napoli,1993.0,8.3,12.0,8.0,8.0,1.0,3.0,3.0,12.0,25.0,9.0,102.0,25.0,24.5,32.0,28.0,42.0,10.0,0.0,0.0,10.0,3.0,15.0,2.0,0.0,Italian,it ITA,FW,Inter,1993,2.9,86.0,126.0,68.3,1409.0,348.0,40.0,47.0,85.1,34.0,49.0,69.4,8.0,16.0,50.0,0.0,4.0,2.0,5.0,Italy,it ITA,FW,Napoli,1993.0,8.3,2.0,19.0,8.0,42.1,2.3,0.97,0.11,0.25,18.5,0.0,0.0,0.0,Italian
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Napoli,1993.0,8.3,12.0,8.0,8.0,1.0,3.0,3.0,12.0,25.0,9.0,102.0,25.0,24.5,32.0,28.0,42.0,10.0,0.0,0.0,10.0,3.0,15.0,2.0,0.0,Italian,it ITA,FW,Inter,1993,2.9,86.0,126.0,68.3,1409.0,348.0,40.0,47.0,85.1,34.0,49.0,69.4,8.0,16.0,50.0,0.0,4.0,2.0,5.0,Italy,it ITA,FW,Inter,1993.0,2.9,0.0,16.0,4.0,25.0,5.56,1.39,0.0,0.0,20.2,2.0,0.0,0.0,Italian
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Inter,1993.0,2.9,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,48.0,14.0,29.2,10.0,26.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Italian,it ITA,FW,Napoli,1993,8.3,277.0,363.0,76.3,4239.0,986.0,170.0,190.0,89.5,74.0,91.0,81.3,26.0,61.0,42.6,2.0,13.0,2.0,24.0,Italy,it ITA,FW,Napoli,1993.0,8.3,2.0,19.0,8.0,42.1,2.3,0.97,0.11,0.25,18.5,0.0,0.0,0.0,Italian
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Inter,1993.0,2.9,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,48.0,14.0,29.2,10.0,26.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Italian,it ITA,FW,Napoli,1993,8.3,277.0,363.0,76.3,4239.0,986.0,170.0,190.0,89.5,74.0,91.0,81.3,26.0,61.0,42.6,2.0,13.0,2.0,24.0,Italy,it ITA,FW,Inter,1993.0,2.9,0.0,16.0,4.0,25.0,5.56,1.39,0.0,0.0,20.2,2.0,0.0,0.0,Italian
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Inter,1993.0,2.9,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,48.0,14.0,29.2,10.0,26.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Italian,it ITA,FW,Inter,1993,2.9,86.0,126.0,68.3,1409.0,348.0,40.0,47.0,85.1,34.0,49.0,69.4,8.0,16.0,50.0,0.0,4.0,2.0,5.0,Italy,it ITA,FW,Napoli,1993.0,8.3,2.0,19.0,8.0,42.1,2.3,0.97,0.11,0.25,18.5,0.0,0.0,0.0,Italian
Matteo Politano,it ITA,FW,Inter,1993,11,2,259,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,FW,Inter,1993.0,2.9,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,48.0,14.0,29.2,10.0,26.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Italian,it ITA,FW,Inter,1993,2.9,86.0,126.0,68.3,1409.0,348.0,40.0,47.0,85.1,34.0,49.0,69.4,8.0,16.0,50.0,0.0,4.0,2.0,5.0,Italy,it ITA,FW,Inter,1993.0,2.9,0.0,16.0,4.0,25.0,5.56,1.39,0.0,0.0,20.2,2.0,0.0,0.0,Italian
Erick Pulgar,cl CHI,MF,Fiorentina,1994,37,32,2950,7,6.0,7.0,8.0,9,0,0.21,0.18,0.4,0.0,2019,Italian,cl CHI,MF,Fiorentina,1994.0,32.8,66.0,39.0,28.0,32.0,6.0,19.0,107.0,17.8,88.0,698.0,195.0,27.9,229.0,362.0,107.0,76.0,16.0,0.0,60.0,36.0,102.0,52.0,0.0,Italian,cl CHI,MF,Fiorentina,1994,32.8,1410.0,1738.0,81.1,28418.0,8679.0,525.0,569.0,92.3,596.0,666.0,89.5,250.0,430.0,58.1,6.0,24.0,6.0,124.0,Italy,cl CHI,MF,Fiorentina,1994.0,32.8,7.0,25.0,6.0,24.0,0.76,0.18,0.0,0.0,24.4,10.0,7.0,8.0,Italian
Ignacio Pussetto,ar ARG,"FW,DF",Udinese,1995,12,2,341,1,0.0,0.0,0.0,1,0,0.26,0.0,0.26,0.26,2019,Italian,ar ARG,"FW,DF",Watford,1995.0,0.8,6.0,3.0,3.0,2.0,1.0,3.0,9.0,33.3,6.0,38.0,8.0,21.1,19.0,17.0,2.0,3.0,1.0,1.0,2.0,3.0,9.0,4.0,0.0,English,ar ARG,"FW,DF",Udinese,1995,3.8,87.0,128.0,68.0,1512.0,529.0,45.0,58.0,77.6,28.0,42.0,66.7,11.0,18.0,61.1,0.0,4.0,1.0,11.0,Italy,ar ARG,"FW,DF",Udinese,1995.0,3.8,1.0,10.0,4.0,40.0,2.64,1.06,0.1,0.25,16.9,0.0,0.0,0.0,Italian
Ignacio Pussetto,ar ARG,"FW,DF",Udinese,1995,12,2,341,1,0.0,0.0,0.0,1,0,0.26,0.0,0.26,0.26,2019,Italian,ar ARG,"FW,DF",Watford,1995.0,0.8,6.0,3.0,3.0,2.0,1.0,3.0,9.0,33.3,6.0,38.0,8.0,21.1,19.0,17.0,2.0,3.0,1.0,1.0,2.0,3.0,9.0,4.0,0.0,English,ar ARG,"FW,DF",Watford,1995,0.8,18.0,31.0,58.1,282.0,145.0,10.0,12.0,83.3,6.0,12.0,50.0,1.0,6.0,16.7,0.0,1.0,0.0,2.0,English,ar ARG,"FW,DF",Udinese,1995.0,3.8,1.0,10.0,4.0,40.0,2.64,1.06,0.1,0.25,16.9,0.0,0.0,0.0,Italian
Ignacio Pussetto,ar ARG,"FW,DF",Udinese,1995,12,2,341,1,0.0,0.0,0.0,1,0,0.26,0.0,0.26,0.26,2019,Italian,ar ARG,"FW,DF",Udinese,1995.0,3.8,6.0,3.0,2.0,3.0,1.0,1.0,9.0,11.1,8.0,105.0,22.0,21.0,21.0,53.0,31.0,5.0,1.0,0.0,4.0,2.0,8.0,7.0,0.0,Italian,ar ARG,"FW,DF",Udinese,1995,3.8,87.0,128.0,68.0,1512.0,529.0,45.0,58.0,77.6,28.0,42.0,66.7,11.0,18.0,61.1,0.0,4.0,1.0,11.0,Italy,ar ARG,"FW,DF",Udinese,1995.0,3.8,1.0,10.0,4.0,40.0,2.64,1.06,0.1,0.25,16.9,0.0,0.0,0.0,Italian
Ignacio Pussetto,ar ARG,"FW,DF",Udinese,1995,12,2,341,1,0.0,0.0,0.0,1,0,0.26,0.0,0.26,0.26,2019,Italian,ar ARG,"FW,DF",Udinese,1995.0,3.8,6.0,3.0,2.0,3.0,1.0,1.0,9.0,11.1,8.0,105.0,22.0,21.0,21.0,53.0,31.0,5.0,1.0,0.0,4.0,2.0,8.0,7.0,0.0,Italian,ar ARG,"FW,DF",Watford,1995,0.8,18.0,31.0,58.1,282.0,145.0,10.0,12.0,83.3,6.0,12.0,50.0,1.0,6.0,16.7,0.0,1.0,0.0,2.0,English,ar ARG,"FW,DF",Udinese,1995.0,3.8,1.0,10.0,4.0,40.0,2.64,1.06,0.1,0.25,16.9,0.0,0.0,0.0,Italian
Fabio Quagliarella,it ITA,FW,Sampdoria,1983,28,26,2275,11,3.0,5.0,7.0,2,0,0.44,0.12,0.55,0.24,2019,Italian,it ITA,FW,Sampdoria,1983.0,25.3,8.0,5.0,0.0,7.0,1.0,3.0,26.0,11.5,23.0,444.0,113.0,25.5,37.0,208.0,199.0,16.0,0.0,0.0,16.0,5.0,13.0,16.0,0.0,Italian,it ITA,FW,Sampdoria,1983,25.3,376.0,548.0,68.6,6542.0,1652.0,190.0,241.0,78.8,123.0,181.0,68.0,46.0,86.0,53.5,3.0,20.0,4.0,45.0,Italy,it ITA,FW,Sampdoria,1983.0,25.3,11.0,96.0,29.0,30.2,3.8,1.15,0.06,0.21,15.4,0.0,5.0,7.0,Italian
Adrien Rabiot,fr FRA,MF,Juventus,1995,28,21,1912,1,1.0,0.0,0.0,7,1,0.05,0.05,0.09,0.05,2019,Italian,fr FRA,MF,Juventus,1995.0,21.2,56.0,39.0,16.0,25.0,15.0,19.0,43.0,44.2,24.0,495.0,149.0,30.1,123.0,246.0,126.0,45.0,8.0,1.0,37.0,26.0,82.0,17.0,0.0,Italian,fr FRA,MF,Juventus,1995,21.2,1017.0,1141.0,89.1,16100.0,2892.0,542.0,580.0,93.4,381.0,409.0,93.2,70.0,88.0,79.5,1.0,9.0,3.0,43.0,Italy,fr FRA,MF,Juventus,1995.0,21.2,1.0,19.0,6.0,31.6,0.89,0.28,0.05,0.17,18.8,0.0,0.0,0.0,Italian
Rafael,br BRA,GK,Cagliari,1982,6,5,454,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,br BRA,DF,Lyon,1990.0,7.8,26.0,18.0,16.0,8.0,2.0,10.0,18.0,55.6,8.0,153.0,44.0,28.8,61.0,64.0,28.0,18.0,3.0,0.0,15.0,7.0,33.0,23.0,0.0,French,br BRA,GK,Cagliari,1982,5.0,107.0,153.0,69.9,3350.0,2177.0,18.0,18.0,100.0,39.0,40.0,97.5,48.0,93.0,51.6,0.0,0.0,0.0,0.0,Italy,br BRA,DF,Lyon,1990.0,7.8,0.0,5.0,1.0,20.0,0.64,0.13,0.0,0.0,26.9,0.0,0.0,0.0,French
Rafael,br BRA,GK,Cagliari,1982,6,5,454,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2019,Italian,br BRA,DF,Lyon,1990.0,7.8,26.0,18.0,16.0,8.0,2.0,10.0,18.0,55.6,8.0,153.0,44.0,28.8,61.0,64.0,28.0,18.0,3.0,0.0,15.0,7.0,33.0,23.0,0.0,French,br BRA,DF,Lyon,1990,7.8,357.0,436.0,81.9,5398.0,2317.0,206.0,221.0,93.2,127.0,155.0,81.9,18.0,42.0,42.9,0.0,2.0,1.0,30.0,French ,br BRA,DF,Lyon,1990.0,7.8,0.0,5.0,1.0,20.0,0.64,0.13,0.0,0.0,26.9,0.0,0.0,0.0,French
Daniele Ragatzu,it ITA,"MF,FW",Cagliari,1991,13,2,313,1,0.0,0.0,0.0,1,0,0.29,0.0,0.29,0.29,2019,Italian,it ITA,"MF,FW",Cagliari,1991.0,3.5,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,38.0,13.0,34.2,13.0,15.0,10.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,Italian,it ITA,"MF,FW",Cagliari,1991,3.5,139.0,172.0,80.8,2309.0,440.0,73.0,79.0,92.4,44.0,57.0,77.2,17.0,28.0,60.7,0.0,7.0,2.0,13.0,Italy,it ITA,"MF,FW",Cagliari,1991.0,3.5,1.0,8.0,4.0,50.0,2.3,1.15,0.13,0.25,14.2,0.0,0.0,0.0,Italian
Aaron Ramsey,wal WAL,MF,Juventus,1990,24,11,1051,3,1.0,0.0,0.0,2,0,0.26,0.09,0.34,0.26,2019,Italian,wal WAL,MF,Juventus,1990.0,11.7,28.0,19.0,8.0,13.0,7.0,7.0,25.0,28.0,18.0,229.0,65.0,28.4,40.0,101.0,88.0,21.0,3.0,0.0,18.0,9.0,37.0,7.0,0.0,Italian,wal WAL,MF,Juventus,1990,11.7,649.0,746.0,87.0,9596.0,1744.0,377.0,419.0,90.0,209.0,230.0,90.9,41.0,62.0,66.1,1.0,5.0,1.0,35.0,Italy,wal WAL,MF,Juventus,1990.0,11.7,3.0,27.0,9.0,33.3,2.31,0.77,0.11,0.33,17.3,0.0,0.0,0.0,Italian
Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,2000,11,2,264,2,0.0,0.0,0.0,0,0,0.68,0.0,0.68,0.68,2019,Italian,it ITA,"MF,FW",Sassuolo,2000.0,2.9,10.0,8.0,5.0,2.0,3.0,0.0,3.0,0.0,3.0,51.0,16.0,31.4,14.0,25.0,12.0,2.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,Italian,it ITA,"MF,FW",Sassuolo,2000,2.9,94.0,115.0,81.7,1496.0,199.0,51.0,58.0,87.9,33.0,39.0,84.6,8.0,11.0,72.7,0.0,2.0,1.0,4.0,Italy,it ITA,"MF,FW",Sassuolo,2000.0,2.9,2.0,11.0,5.0,45.5,3.75,1.7,0.18,0.4,13.2,0.0,0.0,0.0,Italian
Arkadiusz Reca,pl POL,DF,SPAL,1995,25,22,1928,0,2.0,0.0,0.0,2,0,0.0,0.09,0.09,0.0,2019,Italian,pl POL,DF,SPAL,1995.0,21.4,46.0,26.0,28.0,10.0,8.0,15.0,56.0,26.8,41.0,325.0,96.0,29.5,133.0,127.0,65.0,23.0,2.0,0.0,21.0,17.0,63.0,40.0,2.0,Italian,pl POL,DF,SPAL,1995,21.4,714.0,971.0,73.5,12176.0,5292.0,360.0,411.0,87.6,282.0,369.0,76.4,62.0,139.0,44.6,2.0,15.0,10.0,72.0,Italy,pl POL,DF,SPAL,1995.0,21.4,0.0,19.0,5.0,26.3,0.89,0.23,0.0,0.0,15.8,0.0,0.0,0.0,Italian
Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,1993,8,4,431,0,1.0,0.0,0.0,2,0,0.0,0.21,0.21,0.0,2019,Italian,ar ARG,"MF,FW",Sampdoria,1993.0,4.8,5.0,5.0,2.0,2.0,1.0,2.0,6.0,33.3,4.0,120.0,25.0,20.8,24.0,49.0,47.0,4.0,1.0,0.0,3.0,4.0,9.0,1.0,0.0,Italian,ar ARG,"MF,FW",Sampdoria,1993,4.8,124.0,193.0,64.2,2251.0,789.0,59.0,76.0,77.6,36.0,55.0,65.5,21.0,45.0,46.7,1.0,8.0,3.0,21.0,Italy,ar ARG,"MF,FW",Sampdoria,1993.0,4.8,0.0,7.0,2.0,28.6,1.46,0.42,0.0,0.0,18.2,1.0,0.0,0.0,Italian
Andrea Rispoli,it ITA,DF,Lecce,1988,28,20,1909,0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,DF,Lecce,1988.0,21.2,29.0,22.0,13.0,12.0,4.0,18.0,40.0,45.0,22.0,197.0,49.0,24.9,99.0,76.0,22.0,58.0,8.0,0.0,50.0,18.0,47.0,68.0,0.0,Italian,it ITA,DF,Lecce,1988,21.2,841.0,1093.0,76.9,15523.0,7039.0,363.0,396.0,91.7,358.0,440.0,81.4,104.0,207.0,50.2,0.0,21.0,16.0,69.0,Italy,it ITA,DF,Lecce,1988.0,21.2,0.0,11.0,3.0,27.3,0.52,0.14,0.0,0.0,24.7,0.0,0.0,0.0,Italian
Marko Rog,hr CRO,MF,Cagliari,1995,30,28,2317,1,1.0,0.0,0.0,10,0,0.04,0.04,0.08,0.04,2019,Italian,hr CRO,MF,Cagliari,1995.0,25.7,86.0,62.0,41.0,35.0,10.0,21.0,81.0,25.9,60.0,633.0,186.0,29.4,246.0,290.0,97.0,54.0,15.0,0.0,39.0,29.0,115.0,11.0,0.0,Italian,hr CRO,MF,Cagliari,1995,25.7,1007.0,1178.0,85.5,17424.0,4199.0,482.0,523.0,92.2,414.0,466.0,88.8,93.0,137.0,67.9,1.0,10.0,3.0,90.0,Italy,hr CRO,MF,Cagliari,1995.0,25.7,1.0,30.0,8.0,26.7,1.17,0.31,0.03,0.13,23.8,1.0,0.0,0.0,Italian
Filippo Romagna,it ITA,DF,Sassuolo,1997,18,16,1477,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,DF,Sassuolo,1997.0,16.4,14.0,7.0,9.0,5.0,0.0,2.0,4.0,50.0,2.0,100.0,32.0,32.0,65.0,34.0,1.0,34.0,19.0,0.0,15.0,5.0,19.0,84.0,0.0,Italian,it ITA,DF,Sassuolo,1997,16.4,971.0,1026.0,94.6,18301.0,4855.0,353.0,363.0,97.2,525.0,545.0,96.3,85.0,107.0,79.4,0.0,0.0,0.0,27.0,Italy,it ITA,DF,Sassuolo,1997.0,16.4,0.0,2.0,1.0,50.0,0.12,0.06,0.0,0.0,10.0,0.0,0.0,0.0,Italian
Alessio Romagnoli,it ITA,DF,Milan,1995,35,35,3091,1,0.0,0.0,0.0,4,0,0.03,0.0,0.03,0.03,2019,Italian,it ITA,DF,Milan,1995.0,34.3,36.0,25.0,24.0,11.0,1.0,9.0,27.0,33.3,18.0,301.0,102.0,33.9,161.0,122.0,18.0,54.0,18.0,0.0,36.0,39.0,75.0,176.0,0.0,Italian,it ITA,DF,Milan,1995,34.3,1806.0,1964.0,92.0,37991.0,12319.0,509.0,533.0,95.5,996.0,1032.0,96.5,277.0,363.0,76.3,0.0,5.0,0.0,114.0,Italy,it ITA,DF,Milan,1995.0,34.3,1.0,14.0,3.0,21.4,0.41,0.09,0.07,0.33,8.9,0.0,0.0,0.0,Italian
Cristian Romero,ar ARG,DF,Genoa,1998,30,30,2577,1,1.0,1.0,1.0,15,1,0.03,0.03,0.07,0.0,2019,Italian,ar ARG,DF,Genoa,1998.0,28.6,61.0,37.0,46.0,12.0,3.0,19.0,54.0,35.2,35.0,474.0,155.0,32.7,293.0,163.0,18.0,73.0,34.0,0.0,39.0,56.0,117.0,143.0,2.0,Italian,ar ARG,DF,Genoa,1998,28.6,1350.0,1535.0,87.9,28659.0,9009.0,381.0,413.0,92.3,734.0,787.0,93.3,222.0,307.0,72.3,1.0,4.0,1.0,60.0,Italy,ar ARG,DF,Genoa,1998.0,28.6,1.0,14.0,3.0,21.4,0.49,0.1,0.0,0.0,9.8,0.0,1.0,1.0,Italian
Cristiano Ronaldo,pt POR,FW,Juventus,1985,33,33,2917,31,5.0,12.0,13.0,3,0,0.96,0.15,1.11,0.59,2019,Italian,pt POR,FW,Juventus,1985.0,32.4,16.0,10.0,4.0,6.0,6.0,4.0,20.0,20.0,16.0,248.0,55.0,22.2,20.0,92.0,136.0,16.0,6.0,0.0,10.0,6.0,22.0,23.0,0.0,Italian,pt POR,FW,Juventus,1985,32.4,1086.0,1289.0,84.3,15555.0,3004.0,666.0,749.0,88.9,310.0,348.0,89.1,64.0,88.0,72.7,5.0,36.0,5.0,82.0,Italy,pt POR,FW,Juventus,1985.0,32.4,31.0,196.0,67.0,34.2,6.05,2.07,0.1,0.28,18.0,18.0,12.0,13.0,Italian
Marten de Roon,nl NED,MF,Atalanta,1991,35,29,2721,2,5.0,0.0,0.0,12,0,0.07,0.17,0.23,0.07,2019,Italian,nl NED,MF,Atalanta,1991.0,30.2,75.0,49.0,28.0,33.0,14.0,36.0,97.0,37.1,61.0,653.0,201.0,30.8,188.0,355.0,110.0,52.0,8.0,0.0,44.0,28.0,103.0,59.0,1.0,Italian,nl NED,MF,Atalanta,1991,30.2,1758.0,2021.0,87.0,32673.0,9743.0,741.0,812.0,91.3,802.0,876.0,91.6,199.0,287.0,69.3,5.0,24.0,5.0,173.0,Italy,nl NED,MF,Atalanta,1991.0,30.2,2.0,31.0,6.0,19.4,1.03,0.2,0.06,0.33,22.4,0.0,0.0,0.0,Italian
Daniele Rugani,it ITA,DF,Juventus,1994,10,7,690,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,DF,Juventus,1994.0,7.7,8.0,6.0,5.0,3.0,0.0,4.0,5.0,80.0,1.0,52.0,14.0,26.9,21.0,31.0,0.0,12.0,6.0,0.0,6.0,4.0,12.0,44.0,0.0,Italian,it ITA,DF,Juventus,1994,7.7,395.0,436.0,90.6,7659.0,2677.0,116.0,121.0,95.9,231.0,253.0,91.3,39.0,50.0,78.0,0.0,0.0,0.0,19.0,Italy,it ITA,DF,Juventus,1994.0,7.7,0.0,6.0,2.0,33.3,0.78,0.26,0.0,0.0,14.8,0.0,0.0,0.0,Italian
Stefano Sabelli,it ITA,DF,Brescia,1993,36,36,3168,0,3.0,0.0,0.0,5,0,0.0,0.09,0.09,0.0,2019,Italian,it ITA,DF,Brescia,1993.0,35.2,104.0,60.0,61.0,37.0,6.0,48.0,139.0,34.5,91.0,719.0,182.0,25.3,411.0,244.0,64.0,94.0,15.0,1.0,79.0,49.0,153.0,95.0,0.0,Italian,it ITA,DF,Brescia,1993,35.2,1454.0,1981.0,73.4,27731.0,14401.0,555.0,637.0,87.1,701.0,865.0,81.0,165.0,389.0,42.4,3.0,54.0,22.0,212.0,Italy,it ITA,DF,Brescia,1993.0,35.2,0.0,14.0,4.0,28.6,0.4,0.11,0.0,0.0,24.7,2.0,0.0,0.0,Italian
Alexis Saelemaekers,be BEL,"FW,MF",Milan,1999,13,6,684,1,0.0,0.0,0.0,4,1,0.13,0.0,0.13,0.13,2019,Italian,be BEL,"FW,MF",Milan,1999.0,7.6,14.0,6.0,4.0,7.0,3.0,7.0,21.0,33.3,14.0,127.0,34.0,26.8,36.0,59.0,32.0,12.0,0.0,0.0,12.0,9.0,23.0,2.0,0.0,Italian,be BEL,"FW,MF",Milan,1999,7.6,280.0,341.0,82.1,4160.0,963.0,153.0,172.0,89.0,102.0,121.0,84.3,14.0,27.0,51.9,0.0,11.0,4.0,24.0,Italy,be BEL,"FW,MF",Milan,1999.0,7.6,1.0,9.0,2.0,22.2,1.18,0.26,0.11,0.5,16.5,0.0,0.0,0.0,Italian
Jacopo Sala,it ITA,DF,SPAL,1991,16,9,853,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,2019,Italian,it ITA,DF,SPAL,1991.0,9.5,24.0,9.0,17.0,5.0,2.0,9.0,23.0,39.1,14.0,162.0,45.0,27.8,85.0,51.0,26.0,19.0,0.0,0.0,19.0,2.0,26.0,17.0,1.0,Italian,it ITA,DF,SPAL,1991,9.5,373.0,471.0,79.2,6291.0,2084.0,186.0,209.0,89.0,148.0,175.0,84.6,32.0,64.0,50.0,0.0,8.0,3.0,24.0,Italy,it ITA,DF,SPAL,1991.0,9.5,0.0,14.0,2.0,14.3,1.48,0.21,0.0,0.0,21.1,0.0,0.0,0.0,Italian
Antonio Sanabria,py PAR,FW,Genoa,1996,24,16,1387,6,2.0,0.0,0.0,3,0,0.39,0.13,0.52,0.39,2019,Italian,py PAR,FW,Genoa,1996.0,15.4,13.0,10.0,3.0,6.0,4.0,3.0,11.0,27.3,8.0,308.0,80.0,26.0,36.0,146.0,126.0,14.0,1.0,0.0,13.0,3.0,16.0,13.0,0.0,Italian,py PAR,FW,Genoa,1996,15.4,290.0,379.0,76.5,4754.0,664.0,150.0,185.0,81.1,92.0,116.0,79.3,35.0,41.0,85.4,2.0,4.0,0.0,16.0,Italy,py PAR,FW,Genoa,1996.0,15.4,6.0,41.0,20.0,48.8,2.66,1.3,0.15,0.3,17.5,2.0,0.0,0.0,Italian
Alex Sandro,br BRA,DF,Juventus,1991,29,27,2385,1,3.0,0.0,0.0,4,0,0.04,0.11,0.15,0.04,2019,Italian,br BRA,DF,Juventus,1991.0,26.5,42.0,25.0,22.0,13.0,7.0,12.0,34.0,35.3,22.0,297.0,84.0,28.3,117.0,121.0,59.0,49.0,6.0,1.0,43.0,33.0,75.0,57.0,2.0,Italian,br BRA,DF,Juventus,1991,26.5,1699.0,1973.0,86.1,30906.0,10544.0,710.0,762.0,93.2,781.0,868.0,90.0,179.0,279.0,64.2,3.0,47.0,16.0,149.0,Italy,br BRA,DF,Juventus,1991.0,26.5,1.0,17.0,5.0,29.4,0.64,0.19,0.06,0.2,17.3,0.0,0.0,0.0,Italian
Nicola Sansone,it ITA,"FW,MF",Bologna,1991,33,26,2269,4,3.0,3.0,4.0,6,0,0.16,0.12,0.28,0.04,2019,Italian,it ITA,"FW,MF",Bologna,1991.0,25.2,34.0,20.0,12.0,16.0,6.0,15.0,62.0,24.2,47.0,458.0,125.0,27.3,118.0,210.0,130.0,28.0,1.0,0.0,27.0,12.0,46.0,10.0,0.0,Italian,it ITA,"FW,MF",Bologna,1991,25.2,715.0,986.0,72.5,12022.0,4071.0,350.0,417.0,83.9,259.0,333.0,77.8,77.0,163.0,47.2,3.0,25.0,8.0,90.0,Italy,it ITA,"FW,MF",Bologna,1991.0,25.2,4.0,76.0,19.0,25.0,3.01,0.75,0.01,0.05,20.0,7.0,3.0,4.0,Italian
Federico Santander,py PAR,FW,Bologna,1991,24,5,770,1,0.0,1.0,1.0,6,0,0.12,0.0,0.12,0.0,2019,Italian,py PAR,FW,Bologna,1991.0,8.6,10.0,6.0,2.0,1.0,7.0,2.0,4.0,50.0,2.0,159.0,53.0,33.3,10.0,52.0,97.0,11.0,2.0,0.0,9.0,3.0,13.0,12.0,0.0,Italian,py PAR,FW,Bologna,1991,8.6,181.0,267.0,67.8,2776.0,543.0,104.0,132.0,78.8,56.0,90.0,62.2,15.0,22.0,68.2,0.0,3.0,0.0,16.0,Italy,py PAR,FW,Bologna,1991.0,8.6,1.0,24.0,5.0,20.8,2.81,0.58,0.0,0.0,15.8,1.0,1.0,1.0,Italian
